10,1,2.4365
3,1,2.3891
24,1,1.9504
43,1,1.9304
39,1,1.8405
5,1,1.8317
26,1,1.6579
48,1,1.5868
20,1,1.5491
36,1,1.4789
42,1,1.4576
21,1,1.311
23,1,1.3026
37,1,1.2974
41,1,1.1882
17,1,1.0718
25,1,1.0607
11,1,1.057
2,1,1.0334
16,1,0.99304
32,1,0.93633
19,1,0.8722
4,1,0.84463
8,1,0.83974
29,1,0.80109
13,1,0.79895
46,1,0.7887
27,1,0.688
30,1,0.65648
15,1,0.63985
18,1,0.60724
45,1,0.58754
31,1,0.5802
67,2,0.55857
40,1,0.53003
186,4,0.52048
33,1,0.42057
22,1,0.41883
38,1,0.39443
47,1,0.38854
49,1,0.36339
28,1,0.27284
6,1,0.25153
7,1,0.23216
1,1,0.2296
92,2,0.21786
155,4,0.18995
170,4,0.18556
35,1,0.15995
12,1,0.092731
44,1,0.074282
167,4,0.058615
34,1,0.022307
68,2,0.0045062
172,4,-0.067461
163,4,-0.11767
199,4,-0.12392
179,4,-0.23996
81,2,-0.28892
191,4,-0.49829
181,4,-0.50453
121,3,-0.5681
158,4,-0.59437
151,4,-0.60039
63,2,-0.60537
177,4,-0.63485
87,2,-0.67145
9,1,-0.67366
103,3,-0.70075
55,2,-0.71523
14,1,-0.7154
50,1,-0.72707
154,4,-0.74076
195,4,-0.75136
193,4,-0.79443
173,4,-0.79791
183,4,-0.80065
161,4,-0.80389
197,4,-0.88993
90,2,-0.9137
180,4,-0.92811
100,2,-0.95053
60,2,-0.95211
95,2,-0.9655
192,4,-0.97385
152,4,-0.97458
116,3,-0.98287
165,4,-0.98328
117,3,-0.99008
175,4,-0.99233
174,4,-1.0134
159,4,-1.0235
93,2,-1.0669
54,2,-1.0821
78,2,-1.0857
98,2,-1.0911
96,2,-1.1119
178,4,-1.1165
156,4,-1.1321
64,2,-1.1367
134,3,-1.1377
198,4,-1.1586
160,4,-1.1694
62,2,-1.176
157,4,-1.1775
176,4,-1.1794
104,3,-1.1904
194,4,-1.1974
171,4,-1.1995
200,4,-1.2186
153,4,-1.2297
80,2,-1.3195
189,4,-1.3665
141,3,-1.3733
169,4,-1.3774
127,3,-1.3782
187,4,-1.3875
166,4,-1.4168
73,2,-1.4604
188,4,-1.4728
184,4,-1.4958
164,4,-1.5257
85,2,-1.5601
168,4,-1.5716
138,3,-1.5724
102,3,-1.587
109,3,-1.592
83,2,-1.5987
71,2,-1.6633
56,2,-1.6648
162,4,-1.6717
82,2,-1.6929
69,2,-1.7135
88,2,-1.7653
182,4,-1.8119
97,2,-1.847
65,2,-1.8522
185,4,-1.8778
150,3,-1.9019
196,4,-1.917
58,2,-1.9728
139,3,-1.9759
190,4,-1.9939
145,3,-2.1034
86,2,-2.2239
89,2,-2.2281
101,3,-2.2435
91,2,-2.2856
128,3,-2.3645
125,3,-2.4299
51,2,-2.4554
59,2,-2.4745
131,3,-2.4925
135,3,-2.5409
136,3,-2.5818
144,3,-2.6446
66,2,-2.6594
94,2,-2.6686
75,2,-2.7255
53,2,-2.8335
84,2,-2.8443
110,3,-2.9023
118,3,-2.995
113,3,-3.0793
132,3,-3.2077
130,3,-3.2603
124,3,-3.3332
119,3,-3.3722
123,3,-3.3744
115,3,-3.3794
120,3,-3.4082
74,2,-3.4199
108,3,-3.4375
129,3,-3.496
70,2,-3.52
77,2,-3.5205
137,3,-3.589
57,2,-3.6438
52,2,-3.6954
142,3,-3.7115
99,2,-3.7564
143,3,-3.7824
149,3,-3.8247
111,3,-4.01
112,3,-4.0265
147,3,-4.0564
146,3,-4.0844
106,3,-4.1367
148,3,-4.1909
76,2,-4.3047
79,2,-4.7695
105,3,-4.9173
114,3,-5.295
72,2,-5.5482
61,2,-5.5739
107,3,-5.6287
122,3,-5.7258
126,3,-6.0755
140,3,-6.0963
133,3,-7.9125
