94,2,4.7715
89,2,3.7917
74,2,3.5673
90,2,3.4849
52,2,2.7912
57,2,2.5652
99,2,2.5235
83,2,2.3468
59,2,2.1757
75,2,2.0756
51,2,1.4364
79,2,1.364
65,2,1.3519
81,2,1.2826
100,2,1.2602
58,2,1.0119
98,2,0.94131
72,2,0.73001
53,2,0.60807
97,2,0.40612
96,2,0.32788
87,2,0.22484
15,1,-0.14507
70,2,-0.19487
183,4,-0.25147
131,3,-0.32631
61,2,-0.33409
56,2,-0.34384
95,2,-0.35039
55,2,-0.35633
76,2,-0.38032
126,3,-0.42575
193,4,-0.43184
124,3,-0.43656
86,2,-0.49427
140,3,-0.52949
68,2,-0.56597
73,2,-0.58969
69,2,-0.59214
78,2,-0.59963
147,3,-0.60239
92,2,-0.61195
93,2,-0.63699
45,1,-0.65569
91,2,-0.68516
156,4,-0.70105
77,2,-0.72162
62,2,-0.74456
64,2,-0.75524
54,2,-0.75611
85,2,-0.76071
71,2,-0.76195
80,2,-0.76824
88,2,-0.77671
114,3,-0.77812
178,4,-0.78604
9,1,-0.79853
84,2,-0.80203
107,3,-0.82485
66,2,-0.83353
60,2,-0.85122
184,4,-0.85244
63,2,-0.85689
129,3,-0.86774
169,4,-0.89774
1,1,-0.91551
32,1,-0.93413
2,1,-0.93479
182,4,-0.93887
111,3,-0.94185
166,4,-0.9425
47,1,-0.94293
190,4,-0.95105
37,1,-0.96388
102,3,-0.97295
112,3,-0.98189
138,3,-0.98813
49,1,-0.98876
161,4,-0.98918
180,4,-0.99197
35,1,-0.99274
36,1,-0.995
16,1,-0.99564
41,1,-0.99886
125,3,-0.99983
3,1,-1.0003
50,1,-1.0008
40,1,-1.0024
172,4,-1.0041
104,3,-1.0044
46,1,-1.0047
12,1,-1.0069
18,1,-1.0074
20,1,-1.0076
10,1,-1.0088
116,3,-1.0089
19,1,-1.0092
39,1,-1.0122
194,4,-1.0126
4,1,-1.0139
13,1,-1.0143
38,1,-1.0176
198,4,-1.0196
25,1,-1.0225
31,1,-1.0227
17,1,-1.0239
43,1,-1.0263
24,1,-1.0272
177,4,-1.029
121,3,-1.0294
103,3,-1.0303
82,2,-1.0313
154,4,-1.0321
188,4,-1.0345
160,4,-1.0388
14,1,-1.0403
22,1,-1.0433
120,3,-1.0447
127,3,-1.0469
117,3,-1.0518
142,3,-1.052
110,3,-1.054
44,1,-1.0648
143,3,-1.0699
8,1,-1.0702
48,1,-1.0738
128,3,-1.0757
42,1,-1.0771
106,3,-1.0812
200,4,-1.0852
148,3,-1.0861
109,3,-1.0883
29,1,-1.0888
137,3,-1.0921
145,3,-1.0925
144,3,-1.0987
5,1,-1.1114
165,4,-1.1127
135,3,-1.122
141,3,-1.127
101,3,-1.1279
132,3,-1.1296
21,1,-1.1304
176,4,-1.1382
175,4,-1.1392
192,4,-1.1657
134,3,-1.1668
130,3,-1.1684
150,3,-1.1904
171,4,-1.1905
118,3,-1.1938
6,1,-1.2014
164,4,-1.2056
157,4,-1.2077
119,3,-1.2085
155,4,-1.2216
146,3,-1.225
26,1,-1.2415
199,4,-1.2765
23,1,-1.2844
133,3,-1.2846
153,4,-1.3023
185,4,-1.308
33,1,-1.3109
187,4,-1.3155
115,3,-1.3159
122,3,-1.3169
173,4,-1.3189
136,3,-1.3266
27,1,-1.3449
7,1,-1.3478
108,3,-1.3543
139,3,-1.3583
151,4,-1.365
179,4,-1.3665
163,4,-1.4064
174,4,-1.4239
11,1,-1.4292
28,1,-1.5006
189,4,-1.5574
162,4,-1.5869
196,4,-1.624
105,3,-1.6265
195,4,-1.6475
181,4,-1.662
149,3,-1.6635
159,4,-1.7299
167,4,-1.8007
67,2,-1.8432
113,3,-1.9394
191,4,-2.0274
30,1,-2.0381
186,4,-2.2114
197,4,-2.2674
123,3,-2.3014
158,4,-2.3295
34,1,-2.3351
168,4,-2.7651
152,4,-3.1667
170,4,-4.0841
