196,4,3.9762
152,4,3.8021
159,4,3.2759
183,4,2.6926
156,4,2.5404
169,4,2.4937
168,4,2.0874
193,4,1.9624
197,4,1.8691
170,4,1.7652
195,4,1.7457
198,4,1.5984
158,4,1.5189
162,4,1.4964
187,4,1.435
174,4,1.393
23,1,1.3458
176,4,0.97489
157,4,0.94083
160,4,0.91612
154,4,0.88068
185,4,0.80443
200,4,0.64021
164,4,0.63465
179,4,0.59689
163,4,0.54547
186,4,0.54322
199,4,0.53855
153,4,0.48438
180,4,0.46355
189,4,0.45919
173,4,0.45154
194,4,0.37751
184,4,0.33974
191,4,0.31895
178,4,0.28007
188,4,0.22557
165,4,0.094209
171,4,0.071724
181,4,0.063898
57,2,0.059365
151,4,0.042867
167,4,-0.0034312
192,4,-0.2074
161,4,-0.23432
155,4,-0.2999
172,4,-0.30057
166,4,-0.44437
177,4,-0.46631
182,4,-0.48469
131,3,-0.58611
97,2,-0.69606
190,4,-0.71247
175,4,-0.75074
29,1,-0.79085
28,1,-0.82242
36,1,-0.84849
17,1,-0.85666
129,3,-0.85732
69,2,-0.88094
9,1,-0.89055
22,1,-0.90209
11,1,-0.90663
52,2,-0.91208
8,1,-0.93482
71,2,-0.93855
4,1,-0.9421
66,2,-0.94315
86,2,-0.94709
1,1,-0.96421
82,2,-0.97324
114,3,-0.98136
42,1,-0.98482
44,1,-0.98678
136,3,-0.98937
39,1,-0.99443
32,1,-0.99641
19,1,-0.99983
49,1,-1.008
10,1,-1.0084
46,1,-1.0105
148,3,-1.011
25,1,-1.0115
20,1,-1.0117
31,1,-1.0135
41,1,-1.0171
18,1,-1.018
24,1,-1.0181
35,1,-1.0225
125,3,-1.0244
105,3,-1.0257
38,1,-1.0274
102,3,-1.0315
43,1,-1.0319
88,2,-1.0334
123,3,-1.0351
3,1,-1.036
13,1,-1.0401
47,1,-1.0411
84,2,-1.0424
117,3,-1.0435
91,2,-1.0442
111,3,-1.0443
85,2,-1.0451
12,1,-1.0462
21,1,-1.0464
116,3,-1.0533
112,3,-1.0535
139,3,-1.0537
121,3,-1.0557
50,1,-1.0596
63,2,-1.0599
2,1,-1.0605
54,2,-1.0668
104,3,-1.0682
61,2,-1.0695
16,1,-1.0696
93,2,-1.0702
67,2,-1.0761
62,2,-1.0828
103,3,-1.084
140,3,-1.0852
33,1,-1.0876
106,3,-1.088
110,3,-1.093
64,2,-1.1023
138,3,-1.1023
40,1,-1.1053
130,3,-1.1065
109,3,-1.1076
5,1,-1.1092
14,1,-1.1116
77,2,-1.1127
30,1,-1.1145
48,1,-1.116
56,2,-1.1166
55,2,-1.1168
73,2,-1.117
101,3,-1.1188
122,3,-1.1285
96,2,-1.1325
132,3,-1.137
128,3,-1.1378
53,2,-1.1427
127,3,-1.1428
142,3,-1.1508
26,1,-1.1514
76,2,-1.1529
80,2,-1.1548
78,2,-1.1696
120,3,-1.1749
150,3,-1.175
134,3,-1.1823
143,3,-1.187
59,2,-1.188
68,2,-1.19
95,2,-1.1926
107,3,-1.1966
7,1,-1.2256
37,1,-1.2257
108,3,-1.2355
137,3,-1.244
145,3,-1.2617
60,2,-1.2895
72,2,-1.2971
90,2,-1.3004
6,1,-1.31
118,3,-1.3274
92,2,-1.336
144,3,-1.3511
141,3,-1.3625
115,3,-1.3653
146,3,-1.3861
135,3,-1.4006
119,3,-1.4379
79,2,-1.4558
94,2,-1.4647
27,1,-1.4855
99,2,-1.5337
58,2,-1.5426
70,2,-1.5815
74,2,-1.6
149,3,-1.7348
89,2,-1.8278
45,1,-1.8768
15,1,-1.8896
75,2,-1.9024
83,2,-1.907
133,3,-1.9865
51,2,-2.0045
34,1,-2.0732
126,3,-2.1656
98,2,-2.2047
113,3,-2.327
100,2,-2.3855
87,2,-2.5826
65,2,-2.7306
124,3,-2.7466
147,3,-3.0442
81,2,-3.3446
