73,2,4.1359
90,2,4.1109
51,2,3.7989
58,2,3.161
89,2,3.0046
78,2,2.7369
93,2,2.4194
76,2,2.1838
77,2,2.1328
96,2,2.081
91,2,2.0541
71,2,1.6914
75,2,1.6097
52,2,1.6085
61,2,1.4895
74,2,1.4831
86,2,1.4436
94,2,1.2514
69,2,1.1918
64,2,0.9369
57,2,0.89775
72,2,0.85986
92,2,0.73357
119,3,0.67972
87,2,0.67635
99,2,0.64791
53,2,0.57224
59,2,0.5348
62,2,0.52433
124,3,0.51053
83,2,0.5064
184,4,0.49508
131,3,0.46635
70,2,0.43555
56,2,0.43489
81,2,0.42288
65,2,0.40983
105,3,0.30078
154,4,0.24171
177,4,0.20535
100,2,0.16275
199,4,0.091537
178,4,0.058335
164,4,-0.0039581
98,2,-0.011681
79,2,-0.10127
55,2,-0.1167
147,3,-0.12826
146,3,-0.16915
67,2,-0.21895
161,4,-0.24122
8,1,-0.24503
169,4,-0.28923
97,2,-0.31493
95,2,-0.35143
195,4,-0.38781
3,1,-0.3941
152,4,-0.43265
68,2,-0.43938
149,3,-0.44779
160,4,-0.51765
185,4,-0.52675
66,2,-0.60598
159,4,-0.62332
148,3,-0.67683
173,4,-0.6806
168,4,-0.68791
54,2,-0.69062
162,4,-0.71844
123,3,-0.73809
15,1,-0.75238
176,4,-0.76105
200,4,-0.76309
82,2,-0.77446
30,1,-0.7803
16,1,-0.8118
80,2,-0.81904
157,4,-0.8323
153,4,-0.87046
84,2,-0.90255
181,4,-0.92216
1,1,-0.92658
50,1,-0.94974
163,4,-0.95276
139,3,-0.95678
101,3,-0.95695
180,4,-0.99658
188,4,-1.0313
167,4,-1.033
140,3,-1.0359
11,1,-1.0447
125,3,-1.047
142,3,-1.0568
40,1,-1.06
172,4,-1.0658
133,3,-1.068
193,4,-1.0717
36,1,-1.0797
187,4,-1.0854
155,4,-1.088
179,4,-1.0908
34,1,-1.0959
29,1,-1.1228
14,1,-1.1241
18,1,-1.1257
189,4,-1.1594
85,2,-1.1899
182,4,-1.196
191,4,-1.2023
113,3,-1.2154
192,4,-1.221
35,1,-1.2233
114,3,-1.2278
150,3,-1.2393
116,3,-1.2404
12,1,-1.2502
106,3,-1.2503
121,3,-1.2513
107,3,-1.2556
104,3,-1.2601
143,3,-1.2612
103,3,-1.2665
102,3,-1.2742
120,3,-1.2877
117,3,-1.2899
60,2,-1.2913
13,1,-1.2975
38,1,-1.2978
134,3,-1.3119
138,3,-1.3291
88,2,-1.3341
31,1,-1.3373
170,4,-1.3618
63,2,-1.3765
132,3,-1.4108
115,3,-1.4146
42,1,-1.42
165,4,-1.4201
41,1,-1.4281
118,3,-1.4335
20,1,-1.4348
6,1,-1.4363
109,3,-1.4366
128,3,-1.4378
27,1,-1.4388
24,1,-1.4485
9,1,-1.4489
126,3,-1.4536
28,1,-1.4753
47,1,-1.4898
19,1,-1.4962
135,3,-1.5019
48,1,-1.503
190,4,-1.5058
49,1,-1.5173
37,1,-1.5254
144,3,-1.564
145,3,-1.5651
23,1,-1.5653
2,1,-1.5862
45,1,-1.5915
44,1,-1.6398
43,1,-1.6629
22,1,-1.6743
10,1,-1.7399
7,1,-1.7407
166,4,-1.7443
33,1,-1.7472
198,4,-1.7496
141,3,-1.7656
39,1,-1.7821
171,4,-1.8069
130,3,-1.8122
110,3,-1.826
137,3,-1.8376
32,1,-1.8489
196,4,-1.8892
122,3,-1.8976
127,3,-1.9179
194,4,-1.9229
158,4,-1.9293
197,4,-1.9602
175,4,-2.0086
183,4,-2.0106
4,1,-2.0126
26,1,-2.0374
111,3,-2.0496
174,4,-2.0835
129,3,-2.1092
25,1,-2.1601
46,1,-2.1907
186,4,-2.1977
17,1,-2.2192
151,4,-2.2524
108,3,-2.28
112,3,-2.3835
5,1,-2.4131
156,4,-2.4215
21,1,-2.462
136,3,-2.5704
