24,1,3.2625
16,1,2.9958
43,1,2.6625
32,1,2.6173
10,1,2.5534
3,1,2.486
37,1,2.2932
36,1,2.0861
26,1,2.0724
27,1,2.0479
15,1,1.9962
4,1,1.9841
5,1,1.8957
20,1,1.8687
48,1,1.8193
21,1,1.7183
25,1,1.6814
39,1,1.5901
11,1,1.5604
45,1,1.5335
8,1,1.4998
29,1,1.4918
34,1,1.4826
30,1,1.3999
46,1,1.3408
19,1,1.3152
13,1,1.2688
42,1,1.0884
23,1,1.0671
41,1,1.0271
2,1,1.0094
7,1,0.98518
40,1,0.98138
31,1,0.96678
49,1,0.81546
47,1,0.80812
38,1,0.76036
18,1,0.74214
33,1,0.70566
22,1,0.70291
35,1,0.6854
12,1,0.67164
92,2,0.66597
17,1,0.64758
28,1,0.56413
6,1,0.47483
1,1,0.31494
167,4,0.2562
67,2,0.18393
44,1,0.032545
186,4,0.013826
50,1,-0.017012
9,1,-0.097837
170,4,-0.20322
14,1,-0.21351
55,2,-0.25561
63,2,-0.32934
95,2,-0.37097
109,3,-0.45886
191,4,-0.50744
121,3,-0.55675
116,3,-0.57461
183,4,-0.61544
98,2,-0.63592
81,2,-0.64645
60,2,-0.66891
195,4,-0.67535
192,4,-0.75668
103,3,-0.80656
87,2,-0.80925
96,2,-0.84486
68,2,-0.86989
90,2,-0.92254
155,4,-0.97161
163,4,-1.0242
179,4,-1.0378
127,3,-1.0386
104,3,-1.0456
184,4,-1.073
172,4,-1.0794
117,3,-1.0822
93,2,-1.1115
181,4,-1.14
100,2,-1.1847
78,2,-1.2033
64,2,-1.2175
80,2,-1.2383
54,2,-1.2402
152,4,-1.2708
151,4,-1.3098
199,4,-1.3284
193,4,-1.3334
62,2,-1.3373
141,3,-1.3444
197,4,-1.3847
160,4,-1.3985
196,4,-1.4004
69,2,-1.4174
71,2,-1.4529
198,4,-1.4533
134,3,-1.4541
138,3,-1.463
175,4,-1.5289
102,3,-1.5938
173,4,-1.6199
159,4,-1.6357
165,4,-1.661
73,2,-1.6695
162,4,-1.7266
157,4,-1.7322
139,3,-1.7558
176,4,-1.8067
164,4,-1.809
177,4,-1.8286
169,4,-1.8302
153,4,-1.8481
174,4,-1.907
154,4,-1.9176
56,2,-1.9326
150,3,-1.936
161,4,-1.9613
180,4,-1.9864
85,2,-1.9949
188,4,-1.9992
83,2,-2.0516
185,4,-2.091
158,4,-2.1051
187,4,-2.123
189,4,-2.1334
194,4,-2.135
171,4,-2.144
156,4,-2.1629
178,4,-2.1731
200,4,-2.2028
182,4,-2.216
166,4,-2.2899
101,3,-2.2923
82,2,-2.3141
88,2,-2.3413
125,3,-2.3627
86,2,-2.5335
91,2,-2.5389
168,4,-2.6396
97,2,-2.7474
145,3,-2.7873
128,3,-2.7899
144,3,-2.8527
59,2,-2.9547
113,3,-3.0285
190,4,-3.1115
58,2,-3.1289
132,3,-3.2041
110,3,-3.2251
130,3,-3.2372
66,2,-3.2748
115,3,-3.2847
65,2,-3.3845
136,3,-3.4188
53,2,-3.4773
118,3,-3.4836
137,3,-3.5491
123,3,-3.5957
131,3,-3.6416
94,2,-3.6435
119,3,-3.6475
84,2,-3.6556
51,2,-3.6563
143,3,-3.6958
124,3,-3.7073
135,3,-3.8964
120,3,-4.0042
108,3,-4.0234
112,3,-4.0303
106,3,-4.0772
52,2,-4.2924
89,2,-4.3072
142,3,-4.3908
129,3,-4.5645
147,3,-4.8283
70,2,-4.8705
149,3,-4.9384
75,2,-5.034
146,3,-5.3291
148,3,-5.3912
122,3,-5.4019
77,2,-5.4209
111,3,-5.4532
76,2,-5.5463
74,2,-5.868
99,2,-5.9629
57,2,-6.2887
105,3,-6.8238
114,3,-6.8881
79,2,-7.0355
107,3,-7.2112
140,3,-7.7799
61,2,-8.3282
72,2,-8.3513
126,3,-8.563
133,3,-11.722
