187,4,2.0058
196,4,1.8795
171,4,1.8476
162,4,1.8188
164,4,1.718
194,4,1.6641
185,4,1.6509
189,4,1.639
188,4,1.6371
160,4,1.615
198,4,1.5195
159,4,1.4929
157,4,1.4722
161,4,1.4164
176,4,1.4164
168,4,1.4005
174,4,1.3253
152,4,1.3057
156,4,1.3016
180,4,1.2423
155,4,1.1687
177,4,1.09
173,4,1.0318
184,4,0.876
190,4,0.87123
178,4,0.84845
166,4,0.83964
151,4,0.73412
182,4,0.61834
195,4,0.58794
200,4,0.55071
165,4,0.52188
199,4,0.44545
122,3,0.38647
167,4,0.35265
179,4,0.31436
163,4,0.30957
17,1,0.30932
197,4,0.24085
153,4,0.12684
97,2,0.10777
169,4,0.071826
191,4,0.053148
59,2,0.042825
57,2,-0.086635
123,3,-0.088497
175,4,-0.16431
14,1,-0.19045
154,4,-0.22936
52,2,-0.24205
186,4,-0.25044
183,4,-0.29404
192,4,-0.34755
53,2,-0.35004
32,1,-0.39989
80,2,-0.42823
172,4,-0.43418
11,1,-0.44231
148,3,-0.44305
6,1,-0.4596
193,4,-0.50682
66,2,-0.52464
181,4,-0.5344
170,4,-0.53491
50,1,-0.5356
28,1,-0.54497
9,1,-0.55278
7,1,-0.56662
47,1,-0.57502
136,3,-0.60323
82,2,-0.61203
12,1,-0.66882
49,1,-0.68036
54,2,-0.69354
139,3,-0.71912
15,1,-0.73402
22,1,-0.73462
33,1,-0.74054
95,2,-0.76152
8,1,-0.77108
26,1,-0.77255
96,2,-0.78358
21,1,-0.82064
129,3,-0.84001
44,1,-0.84909
99,2,-0.85022
71,2,-0.86951
5,1,-0.87608
45,1,-0.88707
46,1,-0.91425
103,3,-0.9153
158,4,-0.92025
30,1,-0.9318
34,1,-0.9542
110,3,-0.95854
55,2,-1.01
75,2,-1.0106
36,1,-1.016
40,1,-1.0784
72,2,-1.0835
106,3,-1.0884
16,1,-1.0916
111,3,-1.0918
41,1,-1.115
124,3,-1.1298
19,1,-1.1343
92,2,-1.1402
107,3,-1.172
64,2,-1.1967
27,1,-1.2088
73,2,-1.2191
60,2,-1.2255
93,2,-1.229
86,2,-1.2314
2,1,-1.2347
56,2,-1.2425
109,3,-1.2434
131,3,-1.2507
100,2,-1.2568
94,2,-1.2617
78,2,-1.2646
51,2,-1.2724
116,3,-1.2795
141,3,-1.2991
102,3,-1.3136
132,3,-1.3196
29,1,-1.3244
150,3,-1.3277
39,1,-1.3291
140,3,-1.3297
121,3,-1.3397
130,3,-1.3409
135,3,-1.341
62,2,-1.3468
112,3,-1.3488
63,2,-1.351
48,1,-1.3525
105,3,-1.3528
4,1,-1.3587
67,2,-1.3639
88,2,-1.3751
98,2,-1.403
113,3,-1.4071
37,1,-1.4114
23,1,-1.4145
90,2,-1.4168
119,3,-1.4665
114,3,-1.4791
146,3,-1.4852
20,1,-1.4976
142,3,-1.5016
10,1,-1.5023
61,2,-1.539
42,1,-1.5719
138,3,-1.5741
147,3,-1.5862
108,3,-1.59
91,2,-1.595
134,3,-1.6105
35,1,-1.627
69,2,-1.6329
25,1,-1.6436
125,3,-1.6651
38,1,-1.6749
127,3,-1.6754
13,1,-1.6897
1,1,-1.7155
87,2,-1.718
118,3,-1.7417
81,2,-1.749
144,3,-1.7698
77,2,-1.7711
43,1,-1.8218
70,2,-1.826
126,3,-1.8371
120,3,-1.8422
149,3,-1.8472
137,3,-1.8481
145,3,-1.854
133,3,-1.8612
31,1,-1.9038
83,2,-1.9088
3,1,-1.9094
117,3,-1.945
128,3,-1.9505
143,3,-2.009
85,2,-2.0233
101,3,-2.0527
115,3,-2.0548
68,2,-2.0604
74,2,-2.0941
58,2,-2.131
79,2,-2.135
24,1,-2.2429
18,1,-2.2668
104,3,-2.2972
84,2,-2.3008
76,2,-2.3224
89,2,-2.4858
65,2,-2.6077
