170,4,6.4348
196,4,5.931
152,4,4.996
159,4,4.1904
158,4,3.6969
183,4,3.248
156,4,2.9314
197,4,2.7333
193,4,2.5779
168,4,2.5064
169,4,2.1623
198,4,2.0245
181,4,1.9374
162,4,1.5891
174,4,1.4604
167,4,1.4283
97,2,1.4109
187,4,1.3869
173,4,1.3103
189,4,1.126
186,4,0.90258
178,4,0.89528
191,4,0.87777
185,4,0.87149
154,4,0.76573
157,4,0.74159
164,4,0.68674
176,4,0.62466
184,4,0.60189
195,4,0.52973
199,4,0.5091
160,4,0.50815
59,2,0.50555
171,4,0.43707
153,4,0.35265
180,4,0.30074
151,4,0.29708
200,4,0.22702
188,4,0.21529
163,4,0.0042104
165,4,-0.0030088
179,4,-0.012198
155,4,-0.17087
194,4,-0.20287
166,4,-0.2098
161,4,-0.25285
177,4,-0.27757
182,4,-0.41696
172,4,-0.43065
192,4,-0.4416
28,1,-0.50863
33,1,-0.63869
52,2,-0.67937
55,2,-0.68205
6,1,-0.71719
82,2,-0.72586
175,4,-0.75401
69,2,-0.80264
79,2,-0.84606
190,4,-0.86967
66,2,-0.88488
67,2,-0.91845
7,1,-0.91922
5,1,-0.92213
92,2,-0.9419
50,1,-0.94595
40,1,-0.94824
4,1,-0.95293
101,3,-0.95483
22,1,-0.95615
47,1,-0.95627
24,1,-0.95709
26,1,-0.95797
149,3,-0.9642
31,1,-0.96621
129,3,-0.9714
44,1,-0.97267
39,1,-0.97659
14,1,-0.97692
111,3,-0.9822
29,1,-0.98464
48,1,-0.98581
38,1,-0.98704
91,2,-0.99515
46,1,-1.0019
35,1,-1.002
62,2,-1.0023
88,2,-1.0031
49,1,-1.0076
20,1,-1.0084
25,1,-1.01
10,1,-1.0143
104,3,-1.015
19,1,-1.0177
36,1,-1.0193
112,3,-1.0194
8,1,-1.02
13,1,-1.0201
21,1,-1.0265
3,1,-1.0292
84,2,-1.0315
41,1,-1.0315
16,1,-1.032
1,1,-1.0344
110,3,-1.04
135,3,-1.0417
18,1,-1.0428
106,3,-1.043
74,2,-1.044
120,3,-1.0445
71,2,-1.045
109,3,-1.0544
85,2,-1.0546
12,1,-1.0559
63,2,-1.0591
116,3,-1.0591
43,1,-1.064
139,3,-1.0644
80,2,-1.0694
64,2,-1.07
121,3,-1.0716
2,1,-1.0732
130,3,-1.0751
125,3,-1.0799
134,3,-1.0817
58,2,-1.0917
103,3,-1.0921
93,2,-1.0937
54,2,-1.0947
150,3,-1.0955
117,3,-1.0964
102,3,-1.1061
86,2,-1.1072
56,2,-1.1085
108,3,-1.11
136,3,-1.113
78,2,-1.1157
77,2,-1.1193
68,2,-1.1193
73,2,-1.1213
122,3,-1.1236
127,3,-1.1258
128,3,-1.1352
9,1,-1.1386
148,3,-1.1394
145,3,-1.1398
118,3,-1.1478
132,3,-1.1559
32,1,-1.1644
60,2,-1.1687
138,3,-1.1707
123,3,-1.1717
141,3,-1.176
17,1,-1.1775
143,3,-1.1817
142,3,-1.1832
76,2,-1.1987
137,3,-1.2077
144,3,-1.2144
37,1,-1.2237
11,1,-1.2238
51,2,-1.2289
61,2,-1.2495
115,3,-1.2558
114,3,-1.2704
146,3,-1.2739
30,1,-1.307
34,1,-1.3111
45,1,-1.313
95,2,-1.3188
42,1,-1.3229
119,3,-1.3428
113,3,-1.3642
107,3,-1.3752
72,2,-1.4374
70,2,-1.4375
87,2,-1.4724
140,3,-1.5341
100,2,-1.675
96,2,-1.6865
126,3,-1.7699
90,2,-1.8204
133,3,-1.8356
105,3,-1.8565
65,2,-1.8879
53,2,-1.9204
27,1,-2.0349
81,2,-2.1019
75,2,-2.1724
99,2,-2.2549
89,2,-2.3071
131,3,-2.3278
57,2,-2.39
147,3,-2.3944
98,2,-2.413
124,3,-2.4438
83,2,-3.1734
15,1,-3.2037
23,1,-3.392
94,2,-3.9126
