102,3,1.2019
134,3,1.1255
138,3,0.97668
116,3,0.86511
150,3,0.75028
121,3,0.56195
118,3,0.020946
145,3,-0.0674
127,3,-0.10857
144,3,-0.15305
117,3,-0.18486
141,3,-0.21676
113,3,-0.29184
98,2,-0.33171
136,3,-0.36685
104,3,-0.36984
108,3,-0.37777
101,3,-0.40249
125,3,-0.4173
132,3,-0.44671
103,3,-0.45871
115,3,-0.46551
130,3,-0.46825
128,3,-0.48336
137,3,-0.50627
120,3,-0.50697
143,3,-0.53708
142,3,-0.54939
124,3,-0.55497
139,3,-0.55573
146,3,-0.55866
106,3,-0.56125
109,3,-0.56212
119,3,-0.5663
70,2,-0.56761
60,2,-0.57392
111,3,-0.57815
135,3,-0.57851
149,3,-0.57901
148,3,-0.57902
110,3,-0.58119
147,3,-0.58261
112,3,-0.58327
107,3,-0.58355
114,3,-0.5836
123,3,-0.58367
122,3,-0.5837
72,2,-0.58371
129,3,-0.58371
140,3,-0.58371
133,3,-0.58371
126,3,-0.58371
105,3,-0.58371
79,2,-0.58371
74,2,-0.58371
61,2,-0.58371
99,2,-0.58372
66,2,-0.58372
77,2,-0.58373
65,2,-0.58373
59,2,-0.58376
52,2,-0.58379
75,2,-0.58381
57,2,-0.58388
158,4,-0.58393
58,2,-0.58407
172,4,-0.58419
131,3,-0.58423
97,2,-0.58447
94,2,-0.58477
49,1,-0.58484
17,1,-0.58529
84,2,-0.58543
16,1,-0.58598
92,2,-0.58598
53,2,-0.58613
36,1,-0.58664
12,1,-0.58732
182,4,-0.58735
68,2,-0.58748
195,4,-0.5887
39,1,-0.58906
190,4,-0.58934
6,1,-0.58937
83,2,-0.58969
89,2,-0.59057
178,4,-0.59117
86,2,-0.59246
51,2,-0.59256
91,2,-0.59317
4,1,-0.59602
194,4,-0.59696
32,1,-0.59769
197,4,-0.59806
24,1,-0.59869
155,4,-0.60068
168,4,-0.60211
2,1,-0.6033
43,1,-0.60366
180,4,-0.60473
5,1,-0.60724
200,4,-0.60749
175,4,-0.61024
47,1,-0.61059
11,1,-0.61323
87,2,-0.61402
18,1,-0.61461
184,4,-0.61496
15,1,-0.61828
8,1,-0.62179
69,2,-0.62303
181,4,-0.6253
154,4,-0.62678
151,4,-0.6271
37,1,-0.62885
167,4,-0.62954
165,4,-0.62955
19,1,-0.63146
33,1,-0.63559
169,4,-0.6367
161,4,-0.63943
171,4,-0.64011
29,1,-0.64105
170,4,-0.6426
189,4,-0.64506
166,4,-0.646
186,4,-0.65126
27,1,-0.65688
85,2,-0.65851
82,2,-0.65926
191,4,-0.66143
177,4,-0.66198
40,1,-0.66352
199,4,-0.66435
35,1,-0.66597
45,1,-0.66888
81,2,-0.67004
22,1,-0.67508
34,1,-0.67986
46,1,-0.68003
153,4,-0.68066
42,1,-0.68276
192,4,-0.6845
176,4,-0.68468
67,2,-0.68533
159,4,-0.68615
28,1,-0.68615
96,2,-0.68886
10,1,-0.69409
1,1,-0.69725
30,1,-0.70087
173,4,-0.70299
198,4,-0.70988
156,4,-0.71114
63,2,-0.71269
164,4,-0.71561
48,1,-0.71596
193,4,-0.72347
100,2,-0.73349
71,2,-0.74298
41,1,-0.74631
23,1,-0.74724
55,2,-0.751
21,1,-0.75691
187,4,-0.76942
80,2,-0.7738
38,1,-0.77821
44,1,-0.78316
7,1,-0.7844
26,1,-0.7888
157,4,-0.79937
188,4,-0.80115
88,2,-0.80662
20,1,-0.81061
31,1,-0.81448
183,4,-0.81728
163,4,-0.82209
54,2,-0.83274
90,2,-0.8364
160,4,-0.842
13,1,-0.84801
179,4,-0.85148
14,1,-0.88799
50,1,-0.88822
95,2,-0.8909
3,1,-0.89138
162,4,-0.90896
76,2,-0.92702
185,4,-0.96656
9,1,-0.9942
174,4,-1.0009
25,1,-1.0016
152,4,-1.0062
78,2,-1.0234
93,2,-1.0291
196,4,-1.0292
62,2,-1.037
73,2,-1.0385
56,2,-1.0496
64,2,-1.0505
